filename,abs_path,source_dir,frames,rows,cols,photometric,bits_stored,pixel_spacing,frame_time,frame_rate,manufacturer,model_name,rescale_intercept,rescale_slope
IM_0700,/autodl-fs/data/Pro/DSA/dicom_all/IM_0700,/autodl-fs/data/Pro/DSA/dicom_all,38,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0705,/autodl-fs/data/Pro/DSA/dicom_all/IM_0705,/autodl-fs/data/Pro/DSA/dicom_all,54,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0715,/autodl-fs/data/Pro/DSA/dicom_all/IM_0715,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0718,/autodl-fs/data/Pro/DSA/dicom_all/IM_0718,/autodl-fs/data/Pro/DSA/dicom_all,58,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0724,/autodl-fs/data/Pro/DSA/dicom_all/IM_0724,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0727,/autodl-fs/data/Pro/DSA/dicom_all/IM_0727,/autodl-fs/data/Pro/DSA/dicom_all,40,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0730,/autodl-fs/data/Pro/DSA/dicom_all/IM_0730,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0733,/autodl-fs/data/Pro/DSA/dicom_all/IM_0733,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0736,/autodl-fs/data/Pro/DSA/dicom_all/IM_0736,/autodl-fs/data/Pro/DSA/dicom_all,35,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0739,/autodl-fs/data/Pro/DSA/dicom_all/IM_0739,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0742,/autodl-fs/data/Pro/DSA/dicom_all/IM_0742,/autodl-fs/data/Pro/DSA/dicom_all,38,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0745,/autodl-fs/data/Pro/DSA/dicom_all/IM_0745,/autodl-fs/data/Pro/DSA/dicom_all,34,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0748,/autodl-fs/data/Pro/DSA/dicom_all/IM_0748,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0756,/autodl-fs/data/Pro/DSA/dicom_all/IM_0756,/autodl-fs/data/Pro/DSA/dicom_all,47,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0764,/autodl-fs/data/Pro/DSA/dicom_all/IM_0764,/autodl-fs/data/Pro/DSA/dicom_all,36,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0767,/autodl-fs/data/Pro/DSA/dicom_all/IM_0767,/autodl-fs/data/Pro/DSA/dicom_all,13,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0770,/autodl-fs/data/Pro/DSA/dicom_all/IM_0770,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0773,/autodl-fs/data/Pro/DSA/dicom_all/IM_0773,/autodl-fs/data/Pro/DSA/dicom_all,22,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_0776,/autodl-fs/data/Pro/DSA/dicom_all/IM_0776,/autodl-fs/data/Pro/DSA/dicom_all,38,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0779,/autodl-fs/data/Pro/DSA/dicom_all/IM_0779,/autodl-fs/data/Pro/DSA/dicom_all,37,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0782,/autodl-fs/data/Pro/DSA/dicom_all/IM_0782,/autodl-fs/data/Pro/DSA/dicom_all,40,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0785,/autodl-fs/data/Pro/DSA/dicom_all/IM_0785,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0788,/autodl-fs/data/Pro/DSA/dicom_all/IM_0788,/autodl-fs/data/Pro/DSA/dicom_all,36,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0791,/autodl-fs/data/Pro/DSA/dicom_all/IM_0791,/autodl-fs/data/Pro/DSA/dicom_all,40,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0796,/autodl-fs/data/Pro/DSA/dicom_all/IM_0796,/autodl-fs/data/Pro/DSA/dicom_all,26,1024,1024,MONOCHROME2,10,None,,4.0,Philips,UNIQ Clarity,0,1
IM_0799,/autodl-fs/data/Pro/DSA/dicom_all/IM_0799,/autodl-fs/data/Pro/DSA/dicom_all,33,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0802,/autodl-fs/data/Pro/DSA/dicom_all/IM_0802,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0805,/autodl-fs/data/Pro/DSA/dicom_all/IM_0805,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0808,/autodl-fs/data/Pro/DSA/dicom_all/IM_0808,/autodl-fs/data/Pro/DSA/dicom_all,47,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0816,/autodl-fs/data/Pro/DSA/dicom_all/IM_0816,/autodl-fs/data/Pro/DSA/dicom_all,47,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0823,/autodl-fs/data/Pro/DSA/dicom_all/IM_0823,/autodl-fs/data/Pro/DSA/dicom_all,33,1024,1024,MONOCHROME2,10,None,,4.0,Philips,UNIQ Clarity,0,1
IM_0826,/autodl-fs/data/Pro/DSA/dicom_all/IM_0826,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0828,/autodl-fs/data/Pro/DSA/dicom_all/IM_0828,/autodl-fs/data/Pro/DSA/dicom_all,37,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0830,/autodl-fs/data/Pro/DSA/dicom_all/IM_0830,/autodl-fs/data/Pro/DSA/dicom_all,49,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0838,/autodl-fs/data/Pro/DSA/dicom_all/IM_0838,/autodl-fs/data/Pro/DSA/dicom_all,51,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0843,/autodl-fs/data/Pro/DSA/dicom_all/IM_0843,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0846,/autodl-fs/data/Pro/DSA/dicom_all/IM_0846,/autodl-fs/data/Pro/DSA/dicom_all,44,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0849,/autodl-fs/data/Pro/DSA/dicom_all/IM_0849,/autodl-fs/data/Pro/DSA/dicom_all,38,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0852,/autodl-fs/data/Pro/DSA/dicom_all/IM_0852,/autodl-fs/data/Pro/DSA/dicom_all,48,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0859,/autodl-fs/data/Pro/DSA/dicom_all/IM_0859,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0862,/autodl-fs/data/Pro/DSA/dicom_all/IM_0862,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0865,/autodl-fs/data/Pro/DSA/dicom_all/IM_0865,/autodl-fs/data/Pro/DSA/dicom_all,26,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_0868,/autodl-fs/data/Pro/DSA/dicom_all/IM_0868,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0871,/autodl-fs/data/Pro/DSA/dicom_all/IM_0871,/autodl-fs/data/Pro/DSA/dicom_all,38,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0874,/autodl-fs/data/Pro/DSA/dicom_all/IM_0874,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0877,/autodl-fs/data/Pro/DSA/dicom_all/IM_0877,/autodl-fs/data/Pro/DSA/dicom_all,51,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0885,/autodl-fs/data/Pro/DSA/dicom_all/IM_0885,/autodl-fs/data/Pro/DSA/dicom_all,44,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0888,/autodl-fs/data/Pro/DSA/dicom_all/IM_0888,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0889,/autodl-fs/data/Pro/DSA/dicom_all/IM_0889,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0890,/autodl-fs/data/Pro/DSA/dicom_all/IM_0890,/autodl-fs/data/Pro/DSA/dicom_all,62,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0896,/autodl-fs/data/Pro/DSA/dicom_all/IM_0896,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0899,/autodl-fs/data/Pro/DSA/dicom_all/IM_0899,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0900,/autodl-fs/data/Pro/DSA/dicom_all/IM_0900,/autodl-fs/data/Pro/DSA/dicom_all,40,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0901,/autodl-fs/data/Pro/DSA/dicom_all/IM_0901,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0903,/autodl-fs/data/Pro/DSA/dicom_all/IM_0903,/autodl-fs/data/Pro/DSA/dicom_all,37,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0905,/autodl-fs/data/Pro/DSA/dicom_all/IM_0905,/autodl-fs/data/Pro/DSA/dicom_all,48,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0908,/autodl-fs/data/Pro/DSA/dicom_all/IM_0908,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0916,/autodl-fs/data/Pro/DSA/dicom_all/IM_0916,/autodl-fs/data/Pro/DSA/dicom_all,34,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0919,/autodl-fs/data/Pro/DSA/dicom_all/IM_0919,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0922,/autodl-fs/data/Pro/DSA/dicom_all/IM_0922,/autodl-fs/data/Pro/DSA/dicom_all,37,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0925,/autodl-fs/data/Pro/DSA/dicom_all/IM_0925,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0926,/autodl-fs/data/Pro/DSA/dicom_all/IM_0926,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0929,/autodl-fs/data/Pro/DSA/dicom_all/IM_0929,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0930,/autodl-fs/data/Pro/DSA/dicom_all/IM_0930,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0932,/autodl-fs/data/Pro/DSA/dicom_all/IM_0932,/autodl-fs/data/Pro/DSA/dicom_all,45,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0937,/autodl-fs/data/Pro/DSA/dicom_all/IM_0937,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0942,/autodl-fs/data/Pro/DSA/dicom_all/IM_0942,/autodl-fs/data/Pro/DSA/dicom_all,45,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0947,/autodl-fs/data/Pro/DSA/dicom_all/IM_0947,/autodl-fs/data/Pro/DSA/dicom_all,48,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0950,/autodl-fs/data/Pro/DSA/dicom_all/IM_0950,/autodl-fs/data/Pro/DSA/dicom_all,26,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_0953,/autodl-fs/data/Pro/DSA/dicom_all/IM_0953,/autodl-fs/data/Pro/DSA/dicom_all,35,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0956,/autodl-fs/data/Pro/DSA/dicom_all/IM_0956,/autodl-fs/data/Pro/DSA/dicom_all,46,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0959,/autodl-fs/data/Pro/DSA/dicom_all/IM_0959,/autodl-fs/data/Pro/DSA/dicom_all,44,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0962,/autodl-fs/data/Pro/DSA/dicom_all/IM_0962,/autodl-fs/data/Pro/DSA/dicom_all,44,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0965,/autodl-fs/data/Pro/DSA/dicom_all/IM_0965,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0968,/autodl-fs/data/Pro/DSA/dicom_all/IM_0968,/autodl-fs/data/Pro/DSA/dicom_all,36,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0971,/autodl-fs/data/Pro/DSA/dicom_all/IM_0971,/autodl-fs/data/Pro/DSA/dicom_all,45,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0973,/autodl-fs/data/Pro/DSA/dicom_all/IM_0973,/autodl-fs/data/Pro/DSA/dicom_all,45,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0978,/autodl-fs/data/Pro/DSA/dicom_all/IM_0978,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0981,/autodl-fs/data/Pro/DSA/dicom_all/IM_0981,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0984,/autodl-fs/data/Pro/DSA/dicom_all/IM_0984,/autodl-fs/data/Pro/DSA/dicom_all,45,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_0987,/autodl-fs/data/Pro/DSA/dicom_all/IM_0987,/autodl-fs/data/Pro/DSA/dicom_all,48,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_0994,/autodl-fs/data/Pro/DSA/dicom_all/IM_0994,/autodl-fs/data/Pro/DSA/dicom_all,45,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1002,/autodl-fs/data/Pro/DSA/dicom_all/IM_1002,/autodl-fs/data/Pro/DSA/dicom_all,26,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1005,/autodl-fs/data/Pro/DSA/dicom_all/IM_1005,/autodl-fs/data/Pro/DSA/dicom_all,26,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1010,/autodl-fs/data/Pro/DSA/dicom_all/IM_1010,/autodl-fs/data/Pro/DSA/dicom_all,26,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1013,/autodl-fs/data/Pro/DSA/dicom_all/IM_1013,/autodl-fs/data/Pro/DSA/dicom_all,24,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1018,/autodl-fs/data/Pro/DSA/dicom_all/IM_1018,/autodl-fs/data/Pro/DSA/dicom_all,23,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1020,/autodl-fs/data/Pro/DSA/dicom_all/IM_1020,/autodl-fs/data/Pro/DSA/dicom_all,22,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1023,/autodl-fs/data/Pro/DSA/dicom_all/IM_1023,/autodl-fs/data/Pro/DSA/dicom_all,23,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1025,/autodl-fs/data/Pro/DSA/dicom_all/IM_1025,/autodl-fs/data/Pro/DSA/dicom_all,58,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1028,/autodl-fs/data/Pro/DSA/dicom_all/IM_1028,/autodl-fs/data/Pro/DSA/dicom_all,29,1024,1024,MONOCHROME2,10,None,,4.0,Philips,UNIQ Clarity,0,1
IM_1031,/autodl-fs/data/Pro/DSA/dicom_all/IM_1031,/autodl-fs/data/Pro/DSA/dicom_all,49,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1039,/autodl-fs/data/Pro/DSA/dicom_all/IM_1039,/autodl-fs/data/Pro/DSA/dicom_all,25,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1047,/autodl-fs/data/Pro/DSA/dicom_all/IM_1047,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1050,/autodl-fs/data/Pro/DSA/dicom_all/IM_1050,/autodl-fs/data/Pro/DSA/dicom_all,35,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1053,/autodl-fs/data/Pro/DSA/dicom_all/IM_1053,/autodl-fs/data/Pro/DSA/dicom_all,31,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1056,/autodl-fs/data/Pro/DSA/dicom_all/IM_1056,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1060,/autodl-fs/data/Pro/DSA/dicom_all/IM_1060,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1063,/autodl-fs/data/Pro/DSA/dicom_all/IM_1063,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1066,/autodl-fs/data/Pro/DSA/dicom_all/IM_1066,/autodl-fs/data/Pro/DSA/dicom_all,21,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1069,/autodl-fs/data/Pro/DSA/dicom_all/IM_1069,/autodl-fs/data/Pro/DSA/dicom_all,25,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1072,/autodl-fs/data/Pro/DSA/dicom_all/IM_1072,/autodl-fs/data/Pro/DSA/dicom_all,52,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1077,/autodl-fs/data/Pro/DSA/dicom_all/IM_1077,/autodl-fs/data/Pro/DSA/dicom_all,24,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1080,/autodl-fs/data/Pro/DSA/dicom_all/IM_1080,/autodl-fs/data/Pro/DSA/dicom_all,24,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1083,/autodl-fs/data/Pro/DSA/dicom_all/IM_1083,/autodl-fs/data/Pro/DSA/dicom_all,28,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1090,/autodl-fs/data/Pro/DSA/dicom_all/IM_1090,/autodl-fs/data/Pro/DSA/dicom_all,26,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1095,/autodl-fs/data/Pro/DSA/dicom_all/IM_1095,/autodl-fs/data/Pro/DSA/dicom_all,52,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1105,/autodl-fs/data/Pro/DSA/dicom_all/IM_1105,/autodl-fs/data/Pro/DSA/dicom_all,26,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1110,/autodl-fs/data/Pro/DSA/dicom_all/IM_1110,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1113,/autodl-fs/data/Pro/DSA/dicom_all/IM_1113,/autodl-fs/data/Pro/DSA/dicom_all,38,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1116,/autodl-fs/data/Pro/DSA/dicom_all/IM_1116,/autodl-fs/data/Pro/DSA/dicom_all,25,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1119,/autodl-fs/data/Pro/DSA/dicom_all/IM_1119,/autodl-fs/data/Pro/DSA/dicom_all,40,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1124,/autodl-fs/data/Pro/DSA/dicom_all/IM_1124,/autodl-fs/data/Pro/DSA/dicom_all,25,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1127,/autodl-fs/data/Pro/DSA/dicom_all/IM_1127,/autodl-fs/data/Pro/DSA/dicom_all,25,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1130,/autodl-fs/data/Pro/DSA/dicom_all/IM_1130,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1133,/autodl-fs/data/Pro/DSA/dicom_all/IM_1133,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1136,/autodl-fs/data/Pro/DSA/dicom_all/IM_1136,/autodl-fs/data/Pro/DSA/dicom_all,33,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1139,/autodl-fs/data/Pro/DSA/dicom_all/IM_1139,/autodl-fs/data/Pro/DSA/dicom_all,25,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1142,/autodl-fs/data/Pro/DSA/dicom_all/IM_1142,/autodl-fs/data/Pro/DSA/dicom_all,48,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1150,/autodl-fs/data/Pro/DSA/dicom_all/IM_1150,/autodl-fs/data/Pro/DSA/dicom_all,20,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1153,/autodl-fs/data/Pro/DSA/dicom_all/IM_1153,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1156,/autodl-fs/data/Pro/DSA/dicom_all/IM_1156,/autodl-fs/data/Pro/DSA/dicom_all,55,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1161,/autodl-fs/data/Pro/DSA/dicom_all/IM_1161,/autodl-fs/data/Pro/DSA/dicom_all,49,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1166,/autodl-fs/data/Pro/DSA/dicom_all/IM_1166,/autodl-fs/data/Pro/DSA/dicom_all,25,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1169,/autodl-fs/data/Pro/DSA/dicom_all/IM_1169,/autodl-fs/data/Pro/DSA/dicom_all,44,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1176,/autodl-fs/data/Pro/DSA/dicom_all/IM_1176,/autodl-fs/data/Pro/DSA/dicom_all,20,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1179,/autodl-fs/data/Pro/DSA/dicom_all/IM_1179,/autodl-fs/data/Pro/DSA/dicom_all,40,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1187,/autodl-fs/data/Pro/DSA/dicom_all/IM_1187,/autodl-fs/data/Pro/DSA/dicom_all,52,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1192,/autodl-fs/data/Pro/DSA/dicom_all/IM_1192,/autodl-fs/data/Pro/DSA/dicom_all,28,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1195,/autodl-fs/data/Pro/DSA/dicom_all/IM_1195,/autodl-fs/data/Pro/DSA/dicom_all,25,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1198,/autodl-fs/data/Pro/DSA/dicom_all/IM_1198,/autodl-fs/data/Pro/DSA/dicom_all,25,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1212,/autodl-fs/data/Pro/DSA/dicom_all/IM_1212,/autodl-fs/data/Pro/DSA/dicom_all,48,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1215,/autodl-fs/data/Pro/DSA/dicom_all/IM_1215,/autodl-fs/data/Pro/DSA/dicom_all,54,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1220,/autodl-fs/data/Pro/DSA/dicom_all/IM_1220,/autodl-fs/data/Pro/DSA/dicom_all,53,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
